record_id,relative_path,folder_date,file_name,file_type,created_at,modified_at,fund_name_raw,fund_name_normalized,artifact_type_observed,work_observed,work_inferred,inference_basis,confidence,fund_match_status,fund_canonical_name,e2e_candidate,review_required,notes
FWO-0109,0703/디랩콘텐츠유니콘일자리투자조합1호_내용증명2.pdf,0703,디랩콘텐츠유니콘일자리투자조합1호_내용증명2.pdf,pdf (application/pdf),2026-07-03T09:41:21.449Z,2026-07-03T09:41:20.629Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0110,0703/디랩콘텐츠유니콘일자리투자조합1호_내용증명1.pdf,0703,디랩콘텐츠유니콘일자리투자조합1호_내용증명1.pdf,pdf (application/pdf),2026-07-03T09:41:17.039Z,2026-07-03T09:41:16.233Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0111,0703/#블리스바인 제로투원 투자조합2호 (벤투)_고유번호증 접수증.pdf,0703,#블리스바인 제로투원 투자조합2호 (벤투)_고유번호증 접수증.pdf,pdf (application/pdf),2026-07-03T09:40:57.628Z,2026-07-03T09:40:56.797Z,블리스바인 제로투원 투자조합2호,블리스바인 제로투원 투자조합2호,RECEIPT,고유번호증 신청 접수증,기관 접수 완료 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,E2E-03 고유번호증 신규 신청,YES,FUND 마스터 일치 없음
FWO-0112,0703/##합본_블리스바인 제로투원 투자조합2호_고유번호증 신청서류.pdf,0703,##합본_블리스바인 제로투원 투자조합2호_고유번호증 신청서류.pdf,pdf (application/pdf),2026-07-03T08:13:05.903Z,2026-07-03T09:37:24.538Z,블리스바인 제로투원 투자조합2호,블리스바인 제로투원 투자조합2호,SUBMISSION_PACKAGE,고유번호증 신청서류,신규 신청 준비·제출 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,E2E-03 고유번호증 신규 신청,YES,FUND 마스터 일치 없음
FWO-0113,0703/테일프론티어투자조합3호_고유번호증.pdf,0703,테일프론티어투자조합3호_고유번호증.pdf,pdf (application/pdf),2026-07-03T08:31:25.540Z,2026-07-03T08:31:24.747Z,테일프론티어투자조합3호,테일프론티어투자조합3호,RESULT_DOCUMENT,고유번호증 결과물,결과물 수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,E2E-03 고유번호증 신규 신청,YES,FUND 마스터 일치 없음
FWO-0114,0703/#테일프론티어투자조합3호_보안카드 신청서류.pdf,0703,#테일프론티어투자조합3호_보안카드 신청서류.pdf,pdf (application/pdf),2026-07-03T08:13:24.320Z,2026-07-03T08:13:23.637Z,테일프론티어투자조합3호,테일프론티어투자조합3호,SUBMISSION_PACKAGE,보안카드 신청서류,보안카드 발급 신청 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,보안카드 발급·수령,YES,FUND 마스터 일치 없음
FWO-0115,0703/흥국-머니볼 신기술투자조합 1호_보안카드.pdf,0703,흥국-머니볼 신기술투자조합 1호_보안카드.pdf,pdf (application/pdf),2026-07-03T06:06:14.875Z,2026-07-03T06:07:36.944Z,흥국-머니볼 신기술투자조합 1호,흥국-머니볼 신기술투자조합 1호,SECURITY_CARD,보안카드,보안카드 발급·수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,보안카드 발급·수령,YES,FUND 마스터 일치 없음
FWO-0116,0703/KakaoTalk_20260703_150202520.jpg,0703,KakaoTalk_20260703_150202520.jpg,jpg (image/jpeg),2026-07-03T06:05:34.111Z,2026-07-03T06:05:33.272Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0117,0703/##합본_테일프론티어투자조합3호_계좌개설 신청서류(은행전달 견본용).pdf,0703,##합본_테일프론티어투자조합3호_계좌개설 신청서류(은행전달 견본용).pdf,pdf (application/pdf),2026-07-03T02:32:13.045Z,2026-07-03T05:10:36.273Z,테일프론티어투자조합3호,테일프론티어투자조합3호,SUBMISSION_PACKAGE,계좌개설 신청·제출서류,계좌개설 준비·신청 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,계좌개설 준비·신청,YES,FUND 마스터 일치 없음
FWO-0118,0702/충북 팁스전용 투자조합 1호_보안카드.pdf,0702,충북 팁스전용 투자조합 1호_보안카드.pdf,pdf (application/pdf),2026-07-02T08:42:39.180Z,2026-07-02T08:43:10.070Z,충북 팁스전용 투자조합 1호,충북 팁스전용 투자조합 1호,SECURITY_CARD,보안카드,보안카드 발급·수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,보안카드 발급·수령,YES,FUND 마스터 일치 없음
FWO-0119,0702/KakaoTalk_20260702_174135112.jpg,0702,KakaoTalk_20260702_174135112.jpg,jpg (image/jpeg),2026-07-02T08:41:51.021Z,2026-07-02T08:41:50.156Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0120,0702/흥국-머니볼 신기술투자조합 1호_고유번호증.pdf,0702,흥국-머니볼 신기술투자조합 1호_고유번호증.pdf,pdf (application/pdf),2026-07-02T08:25:12.234Z,2026-07-02T08:25:11.511Z,흥국-머니볼 신기술투자조합 1호,흥국-머니볼 신기술투자조합 1호,RESULT_DOCUMENT,고유번호증 결과물,결과물 수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,E2E-03 고유번호증 신규 신청,YES,FUND 마스터 일치 없음
FWO-0121,0702/#그로스브릿지-바이오투자조합_고유번호증 접수증.pdf,0702,#그로스브릿지-바이오투자조합_고유번호증 접수증.pdf,pdf (application/pdf),2026-07-02T08:23:36.996Z,2026-07-02T08:23:36.262Z,그로스브릿지-바이오투자조합,그로스브릿지-바이오투자조합,RECEIPT,고유번호증 신청 접수증,기관 접수 완료 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,그로스브릿지-바이오투자조합,E2E-03 고유번호증 신규 신청,NO,
FWO-0122,0702/#테일프론티어투자조합3호_고유번호증 접수증.pdf,0702,#테일프론티어투자조합3호_고유번호증 접수증.pdf,pdf (application/pdf),2026-07-02T08:23:24.360Z,2026-07-02T08:23:23.609Z,테일프론티어투자조합3호,테일프론티어투자조합3호,RECEIPT,고유번호증 신청 접수증,기관 접수 완료 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,E2E-03 고유번호증 신규 신청,YES,FUND 마스터 일치 없음
FWO-0123,"0702/#굿이스트 초기기업 액셀러레이션 개인투자조합 2호_계좌 해지내역 확인증, 타행환 거래내역 확인서.pdf",0702,"#굿이스트 초기기업 액셀러레이션 개인투자조합 2호_계좌 해지내역 확인증, 타행환 거래내역 확인서.pdf",pdf (application/pdf),2026-07-02T08:20:13.087Z,2026-07-02T08:20:12.496Z,굿이스트 초기기업 액셀러레이션 개인투자조합 2호,굿이스트 초기기업 액셀러레이션 개인투자조합 2호,RESULT_DOCUMENT,계좌 해지 산출물,계좌 해지 완료 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,굿이스트 초기기업 액셀러레이션 개인투자조합 2호,계좌 해지,NO,
FWO-0124,0702/##합본_그로스브릿지-바이오투자조합_고유번호증 신청서류.pdf,0702,##합본_그로스브릿지-바이오투자조합_고유번호증 신청서류.pdf,pdf (application/pdf),2026-07-02T06:41:54.059Z,2026-07-02T06:44:23.942Z,그로스브릿지-바이오투자조합,그로스브릿지-바이오투자조합,SUBMISSION_PACKAGE,고유번호증 신청서류,신규 신청 준비·제출 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,그로스브릿지-바이오투자조합,E2E-03 고유번호증 신규 신청,NO,
FWO-0125,0702/#흥국-머니볼 신기술투자조합 1호_보안카드 신청서류.pdf,0702,#흥국-머니볼 신기술투자조합 1호_보안카드 신청서류.pdf,pdf (application/pdf),2026-07-02T06:44:15.510Z,2026-07-02T06:44:14.909Z,흥국-머니볼 신기술투자조합 1호,흥국-머니볼 신기술투자조합 1호,SUBMISSION_PACKAGE,보안카드 신청서류,보안카드 발급 신청 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,보안카드 발급·수령,YES,FUND 마스터 일치 없음
FWO-0126,0702/##합본_테일프론티어투자조합3호_고유번호증 신청서류(임대차 계약서x).pdf,0702,##합본_테일프론티어투자조합3호_고유번호증 신청서류(임대차 계약서x).pdf,pdf (application/pdf),2026-07-02T04:37:45.806Z,2026-07-02T04:38:11.370Z,테일프론티어투자조합3호,테일프론티어투자조합3호,SUBMISSION_PACKAGE,고유번호증 신청서류,신규 신청 준비·제출 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,E2E-03 고유번호증 신규 신청,YES,FUND 마스터 일치 없음
FWO-0127,0702/##합본_굿이스트 초기기업 액셀러레이션 개인투자조합 2호_계좌 해지 신청서류.pdf,0702,##합본_굿이스트 초기기업 액셀러레이션 개인투자조합 2호_계좌 해지 신청서류.pdf,pdf (application/pdf),2026-07-01T07:01:36.292Z,2026-07-01T07:02:49.848Z,굿이스트 초기기업 액셀러레이션 개인투자조합 2호,굿이스트 초기기업 액셀러레이션 개인투자조합 2호,SUBMISSION_PACKAGE,계좌 해지 산출물,계좌 해지 신청 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,굿이스트 초기기업 액셀러레이션 개인투자조합 2호,계좌 해지,NO,
FWO-0128,0701/##합본_휴먼비젼 개인투자조합_고유번호증 신청서류.pdf,0701,##합본_휴먼비젼 개인투자조합_고유번호증 신청서류.pdf,pdf (application/pdf),2026-07-01T08:35:43.691Z,2026-07-06T07:30:33.782Z,휴먼비젼 개인투자조합,휴먼비젼 개인투자조합,SUBMISSION_PACKAGE,고유번호증 신청서류,신규 신청 준비·제출 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,E2E-03 고유번호증 신규 신청,YES,FUND 마스터 일치 없음
FWO-0129,0701/#휴먼비젼 개인투자조합_고유번호증 접수증.pdf,0701,#휴먼비젼 개인투자조합_고유번호증 접수증.pdf,pdf (application/pdf),2026-07-01T08:37:28.682Z,2026-07-06T07:30:30.711Z,휴먼비젼 개인투자조합,휴먼비젼 개인투자조합,RECEIPT,고유번호증 신청 접수증,기관 접수 완료 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,E2E-03 고유번호증 신규 신청,YES,FUND 마스터 일치 없음
FWO-0130,0701/충북 팁스전용 투자조합1호_고유번호증.pdf,0701,충북 팁스전용 투자조합1호_고유번호증.pdf,pdf (application/pdf),2026-07-01T08:39:07.571Z,2026-07-01T08:39:06.776Z,충북 팁스전용 투자조합1호,충북 팁스전용 투자조합1호,RESULT_DOCUMENT,고유번호증 결과물,결과물 수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,E2E-03 고유번호증 신규 신청,YES,FUND 마스터 일치 없음
FWO-0131,0701/#흥국-머니볼 신기술투자조합 1호_고유번호증 접수증.pdf,0701,#흥국-머니볼 신기술투자조합 1호_고유번호증 접수증.pdf,pdf (application/pdf),2026-07-01T08:38:16.158Z,2026-07-01T08:38:15.397Z,흥국-머니볼 신기술투자조합 1호,흥국-머니볼 신기술투자조합 1호,RECEIPT,고유번호증 신청 접수증,기관 접수 완료 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,E2E-03 고유번호증 신규 신청,YES,FUND 마스터 일치 없음
FWO-0132,00기타 파일/(x)(계좌_법인용)등재_법인계좌개설체크리스트_26629.hwp.pdf,00기타 파일,(x)(계좌_법인용)등재_법인계좌개설체크리스트_26629.hwp.pdf,pdf (application/pdf),2026-07-07T02:26:28.729Z,2026-07-07T02:26:27.933Z,,,SUBMISSION_PACKAGE,계좌개설 신청·제출서류,계좌개설 준비·신청 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_CHECKED,,계좌개설 준비·신청,YES,
FWO-0133,00기타 파일/[REDACTED_SENSITIVE_FILENAME].xlsx,00기타 파일,[REDACTED_SENSITIVE_FILENAME].xlsx,xlsx (application/vnd.openxmlformats-officedocument.spreadsheetml.sheet),2026-06-11T04:26:41.496Z,2026-06-10T08:40:26.400Z,,,SENSITIVE_REFERENCE,민감정보 포함 가능 파일,분류 제외,파일명·상대경로 메타데이터,CONFIRMED,NOT_CHECKED,,,YES,민감정보 가능 파일명 비식별 처리
FWO-0134,"0710/작업 폴더/##합본_[추가, 보완 서류]테일프론티어투자조합3호_예금계약서, 전자금융서비스.pdf",0710,"##합본_[추가, 보완 서류]테일프론티어투자조합3호_예금계약서, 전자금융서비스.pdf",pdf (application/pdf),2026-07-10T02:16:48.521Z,2026-07-10T02:16:47.930Z,테일프론티어투자조합3호,테일프론티어투자조합3호,SUPPLEMENT,계좌개설 보완 산출물,계좌개설 보완 가능성,파일명·상대경로 메타데이터,MEDIUM,NOT_FOUND,,계좌개설 보완,YES,FUND 마스터 일치 없음
FWO-0135,"0710/작업 폴더/##합본_[추가, 보완 서류]한국딥테크기술투자조합_예금계약서, 전자금융서비스.pdf",0710,"##합본_[추가, 보완 서류]한국딥테크기술투자조합_예금계약서, 전자금융서비스.pdf",pdf (application/pdf),2026-07-10T02:16:27.836Z,2026-07-10T02:16:27.214Z,한국딥테크기술투자조합,한국딥테크기술투자조합,SUPPLEMENT,계좌개설 보완 산출물,계좌개설 보완 가능성,파일명·상대경로 메타데이터,MEDIUM,NOT_FOUND,,계좌개설 보완,YES,FUND 마스터 일치 없음
FWO-0136,"0710/작업 폴더/[추가, 보완 서류]한국딥테크기술투자조합_예금계약서, 전자금융서비스.pdf",0710,"[추가, 보완 서류]한국딥테크기술투자조합_예금계약서, 전자금융서비스.pdf",pdf (application/pdf),2026-07-10T01:56:05.245Z,2026-07-10T02:05:16.955Z,한국딥테크기술투자조합,한국딥테크기술투자조합,SUPPLEMENT,계좌개설 보완 산출물,계좌개설 보완 가능성,파일명·상대경로 메타데이터,MEDIUM,NOT_FOUND,,계좌개설 보완,YES,FUND 마스터 일치 없음
FWO-0137,"0710/작업 폴더/[추가, 보완 서류]테일프론티어투자조합3호_예금계약서, 전자금융서비스.pdf",0710,"[추가, 보완 서류]테일프론티어투자조합3호_예금계약서, 전자금융서비스.pdf",pdf (application/pdf),2026-07-10T01:56:06.305Z,2026-07-10T02:05:13.392Z,테일프론티어투자조합3호,테일프론티어투자조합3호,SUPPLEMENT,계좌개설 보완 산출물,계좌개설 보완 가능성,파일명·상대경로 메타데이터,MEDIUM,NOT_FOUND,,계좌개설 보완,YES,FUND 마스터 일치 없음
FWO-0138,0710/작업 폴더/더블유제이원 조합_계좌개설서류.lnk,0710,더블유제이원 조합_계좌개설서류.lnk,lnk (application/x-ms-shortcut),2026-07-10T01:25:10.613Z,2026-07-10T01:19:59.856Z,더블유제이원 조합,더블유제이원 조합,SUBMISSION_PACKAGE,계좌개설 신청·제출서류,계좌개설 준비·신청 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,계좌개설 준비·신청,YES,FUND 마스터 일치 없음
FWO-0139,0710/작업 폴더/1. 더블유제이원 조합_규약(안)_v2.pdf,0710,1. 더블유제이원 조합_규약(안)_v2.pdf,pdf (application/pdf),2026-07-09T23:37:40.332Z,2026-07-09T23:37:39.267Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0140,0710/작업 폴더/더블유제이원 조합_고유번호증.pdf,0710,더블유제이원 조합_고유번호증.pdf,pdf (application/pdf),2026-07-09T23:34:55.836Z,2026-07-09T08:41:50.302Z,더블유제이원 조합,더블유제이원 조합,RESULT_DOCUMENT,고유번호증 결과물,결과물 수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,E2E-03 고유번호증 신규 신청,YES,FUND 마스터 일치 없음
FWO-0141,0710/작업 폴더/민법상조합 법적근거.pdf,0710,민법상조합 법적근거.pdf,pdf (application/pdf),2026-07-09T23:36:43.825Z,2020-04-07T00:37:40.000Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0142,0709/작업 파일/20260708_175743.jpg,0709,20260708_175743.jpg,jpg (image/jpeg),2026-07-08T08:57:49.334Z,2026-07-08T08:57:48.924Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0143,0709/작업 파일/한국딥테크기술투자조합_고유번호증.pdf,0709,한국딥테크기술투자조합_고유번호증.pdf,pdf (application/pdf),2026-07-08T08:56:20.254Z,2026-06-11T06:46:22.743Z,한국딥테크기술투자조합,한국딥테크기술투자조합,RESULT_DOCUMENT,고유번호증 결과물,결과물 수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,E2E-03 고유번호증 신규 신청,YES,FUND 마스터 일치 없음
FWO-0144,0709/작업 파일/개인투자조합 결성계획 승인 통보(한국딥테크기술투자조합).pdf,0709,개인투자조합 결성계획 승인 통보(한국딥테크기술투자조합).pdf,pdf (application/pdf),2026-07-08T08:56:32.518Z,2026-06-10T05:29:58.000Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0145,0709/작업 파일/1. 한국딥테크기술투자조합_규약(안)_F.pdf,0709,1. 한국딥테크기술투자조합_규약(안)_F.pdf,pdf (application/pdf),2026-07-08T08:56:53.860Z,2026-05-21T08:57:39.837Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0146,0709/작업 파일/2. 한국딥테크기술투자조합_결성계획서_F.pdf,0709,2. 한국딥테크기술투자조합_결성계획서_F.pdf,pdf (application/pdf),2026-07-08T08:56:59.003Z,2026-05-21T08:57:26.500Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0147,0709/작업 파일/[REDACTED_SENSITIVE_FILENAME].pdf,0709,[REDACTED_SENSITIVE_FILENAME].pdf,pdf (application/pdf),2026-07-08T08:58:19.429Z,2024-05-29T10:55:34.000Z,,,SENSITIVE_REFERENCE,민감정보 포함 가능 파일,분류 제외,파일명·상대경로 메타데이터,CONFIRMED,NOT_CHECKED,,,YES,민감정보 가능 파일명 비식별 처리
FWO-0148,0707/작업 파일/[추가서류]법인·단체 사실상 지배자 체크리스트.pdf,0707,[추가서류]법인·단체 사실상 지배자 체크리스트.pdf,pdf (application/pdf),2026-07-07T08:33:37.008Z,2026-07-07T08:26:58.862Z,,,OTHER_BANK_ARTIFACT,은행 기타 산출물,은행 기타 업무 가능성,파일명·상대경로 메타데이터,MEDIUM,NOT_CHECKED,,은행 기타 업무,YES,
FWO-0149,0707/작업 파일/테일프론티어투자조합3호_위임장.pdf,0707,테일프론티어투자조합3호_위임장.pdf,pdf (application/pdf),2026-07-07T04:08:38.661Z,2026-07-07T02:56:25.470Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0150,0707/작업 파일/테일프론티어투자조합3호_거래신청서.pdf,0707,테일프론티어투자조합3호_거래신청서.pdf,pdf (application/pdf),2026-07-07T04:08:38.637Z,2026-07-07T02:52:02.690Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0151,0707/작업 파일/KakaoTalk_20260707_101436106.jpg,0707,KakaoTalk_20260707_101436106.jpg,jpg (image/jpeg),2026-07-07T01:16:24.511Z,2026-07-07T01:16:23.667Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0152,0707/작업 파일/9. 테일프론티어투자조합3호_규약(안)_260701.pdf,0707,9. 테일프론티어투자조합3호_규약(안)_260701.pdf,pdf (application/pdf),2026-07-02T04:39:59.337Z,2026-07-01T01:54:06.378Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0153,0707/작업 파일/테일프론티어투자조합3호_고유번호증.txt,0707,테일프론티어투자조합3호_고유번호증.txt,txt (text/plain),2026-07-08T00:40:05.020Z,2026-06-30T07:42:45.630Z,테일프론티어투자조합3호,테일프론티어투자조합3호,RESULT_DOCUMENT,고유번호증 결과물,결과물 수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,E2E-03 고유번호증 신규 신청,YES,FUND 마스터 일치 없음
FWO-0154,0702/농협_위임장 양식 개정/미라파트너스 위임장(반포역지점 귀중)_잔액증명서 발급시.pdf,0702,미라파트너스 위임장(반포역지점 귀중)_잔액증명서 발급시.pdf,pdf (application/pdf),2026-07-03T01:57:50.339Z,2026-07-03T01:57:49.375Z,,,RESULT_DOCUMENT,잔액증명서,잔액증명서 발급·수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_CHECKED,,잔액증명서,YES,
FWO-0155,0702/농협_위임장 양식 개정/미라파트너스 위임장(반포역지점 귀중)_일반계좌.pdf,0702,미라파트너스 위임장(반포역지점 귀중)_일반계좌.pdf,pdf (application/pdf),2026-07-03T01:57:35.305Z,2026-07-03T01:57:34.398Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0156,0702/농협_위임장 양식 개정/미라파트너스 위임장(반포역지점 귀중)_안전계좌 개설시.pdf,0702,미라파트너스 위임장(반포역지점 귀중)_안전계좌 개설시.pdf,pdf (application/pdf),2026-07-03T01:57:12.468Z,2026-07-03T01:57:12.154Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0157,0702/농협_위임장 양식 개정/미라파트너스 위임장_안전계좌 개설시.hwp,0702,미라파트너스 위임장_안전계좌 개설시.hwp,hwp (application/x-hwp),2026-07-02T06:35:10.795Z,2026-07-03T01:52:33.259Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0158,0702/농협_위임장 양식 개정/미라파트너스 위임장(반포역지점 귀중)_잔액증명서 발급시.hwp,0702,미라파트너스 위임장(반포역지점 귀중)_잔액증명서 발급시.hwp,hwp (application/x-hwp),2026-07-02T05:41:18.572Z,2026-07-03T01:52:15.980Z,,,RESULT_DOCUMENT,잔액증명서,잔액증명서 발급·수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_CHECKED,,잔액증명서,YES,
FWO-0159,0702/농협_위임장 양식 개정/미라파트너스 위임장(반포역지점 귀중)_일반계좌.hwp,0702,미라파트너스 위임장(반포역지점 귀중)_일반계좌.hwp,hwp (application/x-hwp),2026-07-02T05:40:27.534Z,2026-07-03T01:51:58.076Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0160,0702/농협_위임장 양식 개정/미라파트너스 위임장(반포역지점 귀중)_안전계좌 개설시.hwp,0702,미라파트너스 위임장(반포역지점 귀중)_안전계좌 개설시.hwp,hwp (application/x-hwp),2026-07-02T05:41:17.522Z,2026-07-03T01:51:41.626Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0161,0702/농협_위임장 양식 개정/1-1. 미라파트너스_위임장_안전계좌_개설시.pdf,0702,1-1. 미라파트너스_위임장_안전계좌_개설시.pdf,pdf (application/pdf),2026-07-03T01:56:50.631Z,2025-04-01T02:48:14.160Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0162,2026.06/0630/##합본_충북 팁스전용 투자조합1호_고유번호증 신청서류(규약 미포함).pdf,0630,##합본_충북 팁스전용 투자조합1호_고유번호증 신청서류(규약 미포함).pdf,pdf (application/pdf),2026-06-30T07:02:00.742Z,2026-06-30T07:06:46.385Z,충북 팁스전용 투자조합1호,충북 팁스전용 투자조합1호,SUBMISSION_PACKAGE,고유번호증 신청서류,신규 신청 준비·제출 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,E2E-03 고유번호증 신규 신청,YES,FUND 마스터 일치 없음
FWO-0163,2026.06/0630/#충북 팁스전용 투자조합1호_고유번호증 접수증.pdf,0630,#충북 팁스전용 투자조합1호_고유번호증 접수증.pdf,pdf (application/pdf),2026-06-30T06:56:02.421Z,2026-06-30T06:56:01.820Z,충북 팁스전용 투자조합1호,충북 팁스전용 투자조합1호,RECEIPT,고유번호증 신청 접수증,기관 접수 완료 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,E2E-03 고유번호증 신규 신청,YES,FUND 마스터 일치 없음
FWO-0164,2026.06/0630/#파라마운트플래티넘투자조합_고유번호증 정정 접수증(취하 후 재접수).pdf,0630,#파라마운트플래티넘투자조합_고유번호증 정정 접수증(취하 후 재접수).pdf,pdf (application/pdf),2026-06-30T00:45:03.361Z,2026-06-30T00:45:02.847Z,파라마운트플래티넘투자조합,파라마운트플래티넘투자조합,RECEIPT,고유번호증 정정 산출물,정정 접수 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,파라마운트플래티넘투자조합,고유번호증 정정,NO,
FWO-0165,2026.06/0629/#파라마운트플래티넘투자조합_고유번호증 정정 접수증.pdf,0629,#파라마운트플래티넘투자조합_고유번호증 정정 접수증.pdf,pdf (application/pdf),2026-06-29T07:36:07.927Z,2026-06-30T07:00:23.281Z,파라마운트플래티넘투자조합,파라마운트플래티넘투자조합,RECEIPT,고유번호증 정정 산출물,정정 접수 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,파라마운트플래티넘투자조합,고유번호증 정정,NO,
FWO-0166,2026.06/0629/##합본_파라마운트플래티넘투자조합_고유번호증 정정 신청서류.pdf,0629,##합본_파라마운트플래티넘투자조합_고유번호증 정정 신청서류.pdf,pdf (application/pdf),2026-06-29T07:36:04.173Z,2026-06-29T07:36:04.018Z,파라마운트플래티넘투자조합,파라마운트플래티넘투자조합,SUBMISSION_PACKAGE,고유번호증 정정 산출물,정정 신청 준비·제출 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,파라마운트플래티넘투자조합,고유번호증 정정,NO,
